Transaction ID,Student ID,Book Title,Course and Year,Date Borrowed
20240418-005,2021-00008-LQ-0,Technology in Teaching Mathematics,BSED-4,18/04/2024
20240418-005,2021-00008-LQ-0,Differentiated Instruction,BSED-4,18/04/2024
20240418-005,2021-00008-LQ-0,History of Mathematics,BSED-4,18/04/2024
20240418-005,2021-00008-LQ-0,Number Theory,BSED-4,18/04/2024
20240418-005,2021-00008-LQ-0,Statistics and Probability,BSED-4,18/04/2024
20241111-005,2024-00487-LQ-0,Teaching Strategies in Mathematics,BSED-1,11/11/2024
20241111-005,2024-00487-LQ-0,Assessment of Learning,BSED-1,11/11/2024
20241111-005,2024-00487-LQ-0,Assessment of Learning,BSED-1,11/11/2024
20241111-005,2024-00487-LQ-0,Calculus for Teachers,BSED-1,11/11/2024
20241111-005,2024-00487-LQ-0,Child and Adolescent Development,BSED-1,11/11/2024
20241119-005,2024-00181-LQ-1,Statistics and Probability,BSED-Irregular,19/11/2024
20241119-005,2024-00181-LQ-1,Statistics and Probability,BSED-Irregular,19/11/2024
20241119-005,2024-00181-LQ-1,Teaching Strategies in Mathematics,BSED-Irregular,19/11/2024
20241119-005,2024-00181-LQ-1,Statistics and Probability,BSED-Irregular,19/11/2024
20241119-005,2024-00181-LQ-1,Number Theory,BSED-Irregular,19/11/2024
20240921-005,2022-00252-LQ-0,Foundations of Education,BSED-Irregular,21/09/2024
20240921-005,2022-00252-LQ-0,Curriculum Development,BSED-Irregular,21/09/2024
20240921-005,2022-00252-LQ-0,Problem Solving and Reasoning,BSED-Irregular,21/09/2024
20240921-005,2022-00252-LQ-0,Statistics and Probability,BSED-Irregular,21/09/2024
20231106-005,2024-00242-LQ-0,Foundations of Education,BSED-1,6/11/2023
20240201-005,2023-00363-LQ-0,Teaching Strategies in Mathematics,BSED-2,1/2/2024
20240201-005,2023-00363-LQ-0,Statistics and Probability,BSED-2,1/2/2024
20240201-005,2023-00363-LQ-0,Foundations of Education,BSED-2,1/2/2024
20231026-005,2023-00469-LQ-0,Foundations of Education,BSED-2,26/10/2023
20231026-005,2023-00469-LQ-0,Problem Solving and Reasoning,BSED-2,26/10/2023
20231026-005,2023-00469-LQ-0,Differentiated Instruction,BSED-2,26/10/2023
20231026-005,2023-00469-LQ-0,Child and Adolescent Development,BSED-2,26/10/2023
20240826-005,2024-00113-LQ-0,Number Theory,BSED-Irregular,26/08/2024
20240826-005,2024-00113-LQ-0,History of Mathematics,BSED-Irregular,26/08/2024
20240826-005,2024-00113-LQ-0,Assessment of Learning,BSED-Irregular,26/08/2024
20240826-005,2024-00113-LQ-0,Problem Solving and Reasoning,BSED-Irregular,26/08/2024
20250328-005,2024-00105-LQ-0,Problem Solving and Reasoning,BSED-1,28/03/2025
20240203-005,2023-00011-LQ-0,Technology in Teaching Mathematics,BSED-2,3/2/2024
20240203-005,2023-00011-LQ-0,Calculus for Teachers,BSED-2,3/2/2024
20240203-005,2023-00011-LQ-0,Foundations of Education,BSED-2,3/2/2024
20240822-005,2024-00281-LQ-1,Calculus for Teachers,BSED-1,22/08/2024
20240822-005,2024-00281-LQ-1,Problem Solving and Reasoning,BSED-1,22/08/2024
20240326-005,2022-00283-LQ-0,Calculus for Teachers,BSED-3,26/03/2024
20240326-005,2022-00283-LQ-0,Mathematics in the Modern World,BSED-3,26/03/2024
20240326-005,2022-00283-LQ-0,Assessment of Learning,BSED-3,26/03/2024
20240326-005,2022-00283-LQ-0,Teaching Strategies in Mathematics,BSED-3,26/03/2024
20240326-005,2022-00283-LQ-0,Calculus for Teachers,BSED-3,26/03/2024
20240521-005,2021-00478-LQ-0,Foundations of Education,BSED-4,21/05/2024
20240521-005,2021-00478-LQ-0,Differentiated Instruction,BSED-4,21/05/2024
20240521-005,2021-00478-LQ-0,Calculus for Teachers,BSED-4,21/05/2024
20240521-005,2021-00478-LQ-0,Calculus for Teachers,BSED-4,21/05/2024
20240403-005,2024-00405-LQ-0,Problem Solving and Reasoning,BSED-1,3/4/2024
20240403-005,2024-00405-LQ-0,Statistics and Probability,BSED-1,3/4/2024
20240403-005,2024-00405-LQ-0,Assessment of Learning,BSED-1,3/4/2024
20231104-005,2024-00359-LQ-0,Number Theory,BSED-1,4/11/2023
20231104-005,2024-00359-LQ-0,Problem Solving and Reasoning,BSED-1,4/11/2023
20231104-005,2024-00359-LQ-0,Mathematics in the Modern World,BSED-1,4/11/2023
20231104-005,2024-00359-LQ-0,Assessment of Learning,BSED-1,4/11/2023
20231104-005,2024-00359-LQ-0,Linear Algebra,BSED-1,4/11/2023
20230329-005,2022-00127-LQ-0,Linear Algebra,BSED-3,29/03/2023
20230329-005,2022-00127-LQ-0,Number Theory,BSED-3,29/03/2023
20230329-005,2022-00127-LQ-0,Calculus for Teachers,BSED-3,29/03/2023
20230514-005,2023-00204-LQ-0,History of Mathematics,BSED-2,14/05/2023
20230514-005,2023-00204-LQ-0,Technology in Teaching Mathematics,BSED-2,14/05/2023
20230611-005,2023-00083-LQ-0,Technology in Teaching Mathematics,BSED-2,11/6/2023
20230611-005,2023-00083-LQ-0,Statistics and Probability,BSED-2,11/6/2023
20230611-005,2023-00083-LQ-0,Foundations of Education,BSED-2,11/6/2023
20230611-005,2023-00083-LQ-0,Teaching Strategies in Mathematics,BSED-2,11/6/2023
20230611-005,2023-00083-LQ-0,Technology in Teaching Mathematics,BSED-2,11/6/2023
20241006-005,2022-00143-LQ-0,Foundations of Education,BSED-3,6/10/2024
20241006-005,2022-00143-LQ-0,Technology in Teaching Mathematics,BSED-3,6/10/2024
20241008-005,2022-00181-LQ-0,Problem Solving and Reasoning,BSED-3,8/10/2024
20241008-005,2022-00181-LQ-0,Mathematics in the Modern World,BSED-3,8/10/2024
20241008-005,2022-00181-LQ-0,History of Mathematics,BSED-3,8/10/2024
20241008-005,2022-00181-LQ-0,Educational Technology,BSED-3,8/10/2024
20241008-005,2022-00181-LQ-0,History of Mathematics,BSED-3,8/10/2024
20241027-005,2021-00500-LQ-0,Curriculum Development,BSED-4,27/10/2024
20240612-005,2024-00469-LQ-0,Statistics and Probability,BSED-1,12/6/2024
20230416-005,2021-00488-LQ-0,Educational Technology,BSED-Irregular,16/04/2023
20230416-005,2021-00488-LQ-0,Child and Adolescent Development,BSED-Irregular,16/04/2023
20230416-005,2021-00488-LQ-0,Teaching Strategies in Mathematics,BSED-Irregular,16/04/2023
20231028-005,2023-00396-LQ-0,Foundations of Education,BSED-2,28/10/2023
20231028-005,2023-00396-LQ-0,Foundations of Education,BSED-2,28/10/2023
20240303-005,2022-00037-LQ-0,Technology in Teaching Mathematics,BSED-3,3/3/2024
20240303-005,2022-00037-LQ-0,Educational Technology,BSED-3,3/3/2024
20240303-005,2022-00037-LQ-0,Assessment of Learning,BSED-3,3/3/2024
20240303-005,2022-00037-LQ-0,Problem Solving and Reasoning,BSED-3,3/3/2024
20230531-005,2022-00348-LQ-0,Problem Solving and Reasoning,BSED-3,31/05/2023
20230531-005,2022-00348-LQ-0,Problem Solving and Reasoning,BSED-3,31/05/2023
20240721-005,2023-00275-LQ-0,Assessment of Learning,BSED-2,21/07/2024
20240721-005,2023-00275-LQ-0,Technology in Teaching Mathematics,BSED-2,21/07/2024
20230527-005,2023-00341-LQ-0,Teaching Strategies in Mathematics,BSED-2,27/05/2023
20230527-005,2023-00341-LQ-0,Educational Technology,BSED-2,27/05/2023
20230922-005,2024-00478-LQ-0,Problem Solving and Reasoning,BSED-1,22/09/2023
20230922-005,2024-00478-LQ-0,Assessment of Learning,BSED-1,22/09/2023
20240207-005,2024-00344-LQ-0,Assessment of Learning,BSED-1,7/2/2024
20240207-005,2024-00344-LQ-0,Educational Technology,BSED-1,7/2/2024
20240207-005,2024-00344-LQ-0,Number Theory,BSED-1,7/2/2024
20240207-005,2024-00344-LQ-0,Mathematics in the Modern World,BSED-1,7/2/2024
20240207-005,2024-00344-LQ-0,Calculus for Teachers,BSED-1,7/2/2024
20230122-005,2023-00242-LQ-1,Number Theory,BSED-2,22/01/2023
20230815-005,2021-00294-LQ-1,Differentiated Instruction,BSED-4,15/08/2023
20230815-005,2021-00294-LQ-1,Teaching Strategies in Mathematics,BSED-4,15/08/2023
20230815-005,2021-00294-LQ-1,Mathematics in the Modern World,BSED-4,15/08/2023
20230815-005,2021-00294-LQ-1,Statistics and Probability,BSED-4,15/08/2023
20230913-005,2024-00454-LQ-0,Child and Adolescent Development,BSED-1,13/09/2023
20230913-005,2024-00454-LQ-0,Problem Solving and Reasoning,BSED-1,13/09/2023
20230913-005,2024-00454-LQ-0,Teaching Strategies in Mathematics,BSED-1,13/09/2023
20240926-005,2024-00351-LQ-0,Curriculum Development,BSED-1,26/09/2024
20240926-005,2024-00351-LQ-0,Foundations of Education,BSED-1,26/09/2024
20240614-005,2022-00055-LQ-0,Differentiated Instruction,BSED-3,14/06/2024
20240614-005,2022-00055-LQ-0,Mathematics in the Modern World,BSED-3,14/06/2024
20240614-005,2022-00055-LQ-0,Foundations of Education,BSED-3,14/06/2024
20230128-005,2022-00178-LQ-0,Child and Adolescent Development,BSED-3,28/01/2023
20230128-005,2022-00178-LQ-0,Teaching Strategies in Mathematics,BSED-3,28/01/2023
20231114-005,2021-00293-LQ-0,Number Theory,BSED-4,14/11/2023
20231114-005,2021-00293-LQ-0,Number Theory,BSED-4,14/11/2023
20230124-005,2021-00271-LQ-0,Number Theory,BSED-4,24/01/2023
20230124-005,2021-00271-LQ-0,Child and Adolescent Development,BSED-4,24/01/2023
20230124-005,2021-00271-LQ-0,Statistics and Probability,BSED-4,24/01/2023
20230124-005,2021-00271-LQ-0,Problem Solving and Reasoning,BSED-4,24/01/2023
20230124-005,2021-00271-LQ-0,History of Mathematics,BSED-4,24/01/2023
20240412-005,2023-00297-LQ-0,Technology in Teaching Mathematics,BSED-2,12/4/2024
20240412-005,2023-00297-LQ-0,Educational Technology,BSED-2,12/4/2024
20240412-005,2023-00297-LQ-0,Number Theory,BSED-2,12/4/2024
20240508-005,2021-00148-LQ-0,Assessment of Learning,BSED-4,8/5/2024
20240508-005,2021-00148-LQ-0,Educational Technology,BSED-4,8/5/2024
20230223-005,2023-00238-LQ-0,Mathematics in the Modern World,BSED-2,23/02/2023
20230223-005,2023-00238-LQ-0,Technology in Teaching Mathematics,BSED-2,23/02/2023
20230223-005,2023-00238-LQ-0,Teaching Strategies in Mathematics,BSED-2,23/02/2023
20241117-005,2024-00011-LQ-0,Differentiated Instruction,BSED-1,17/11/2024
20241117-005,2024-00011-LQ-0,Assessment of Learning,BSED-1,17/11/2024
20241117-005,2024-00011-LQ-0,Problem Solving and Reasoning,BSED-1,17/11/2024
20241117-005,2024-00011-LQ-0,Problem Solving and Reasoning,BSED-1,17/11/2024
20230122-006,2022-00140-LQ-0,Differentiated Instruction,BSED-3,22/01/2023
20230122-006,2022-00140-LQ-0,Linear Algebra,BSED-3,22/01/2023
20230122-006,2022-00140-LQ-0,Problem Solving and Reasoning,BSED-3,22/01/2023
20230122-006,2022-00140-LQ-0,Child and Adolescent Development,BSED-3,22/01/2023
20230710-006,2021-00053-LQ-0,Problem Solving and Reasoning,BSED-4,10/7/2023
20230710-006,2021-00053-LQ-0,Linear Algebra,BSED-4,10/7/2023
20230710-006,2021-00053-LQ-0,Differentiated Instruction,BSED-4,10/7/2023
20230213-006,2022-00024-LQ-0,Linear Algebra,BSED-3,13/02/2023
20230213-006,2022-00024-LQ-0,Differentiated Instruction,BSED-3,13/02/2023
20230213-006,2022-00024-LQ-0,Mathematics in the Modern World,BSED-3,13/02/2023
20230521-006,2022-00259-LQ-0,Foundations of Education,BSED-3,21/05/2023
20230521-006,2022-00259-LQ-0,Educational Technology,BSED-3,21/05/2023
20230521-006,2022-00259-LQ-0,Mathematics in the Modern World,BSED-3,21/05/2023
20240807-006,2021-00195-LQ-0,Foundations of Education,BSED-4,7/8/2024
20240807-006,2021-00195-LQ-0,Problem Solving and Reasoning,BSED-4,7/8/2024
20240308-006,2022-00452-LQ-0,Teaching Strategies in Mathematics,BSED-3,8/3/2024
20240308-006,2022-00452-LQ-0,Teaching Strategies in Mathematics,BSED-3,8/3/2024
20240308-006,2022-00452-LQ-0,Assessment of Learning,BSED-3,8/3/2024
20240308-006,2022-00452-LQ-0,Mathematics in the Modern World,BSED-3,8/3/2024
20250130-006,2022-00391-LQ-0,Number Theory,BSED-3,30/01/2025
20240406-006,2024-00136-LQ-0,Statistics and Probability,BSED-1,6/4/2024
20240406-006,2024-00136-LQ-0,Foundations of Education,BSED-1,6/4/2024
20240406-006,2024-00136-LQ-0,Foundations of Education,BSED-1,6/4/2024
20240406-006,2024-00136-LQ-0,Statistics and Probability,BSED-1,6/4/2024
20240406-006,2024-00136-LQ-0,Curriculum Development,BSED-1,6/4/2024
20241029-006,2021-00256-LQ-0,Technology in Teaching Mathematics,BSED-4,29/10/2024
20241029-006,2021-00256-LQ-0,Foundations of Education,BSED-4,29/10/2024
20241029-006,2021-00256-LQ-0,Child and Adolescent Development,BSED-4,29/10/2024
20241029-006,2021-00256-LQ-0,Mathematics in the Modern World,BSED-4,29/10/2024
20241004-006,2021-00263-LQ-0,Educational Technology,BSED-4,4/10/2024
20241230-006,2021-00272-LQ-0,Child and Adolescent Development,BSED-4,30/12/2024
20241230-006,2021-00272-LQ-0,Teaching Strategies in Mathematics,BSED-4,30/12/2024
20241230-006,2021-00272-LQ-0,Technology in Teaching Mathematics,BSED-4,30/12/2024
20241230-006,2021-00272-LQ-0,Child and Adolescent Development,BSED-4,30/12/2024
20250220-006,2024-00049-LQ-0,Differentiated Instruction,BSED-1,20/02/2025
20250220-006,2024-00049-LQ-0,Foundations of Education,BSED-1,20/02/2025
20250220-006,2024-00049-LQ-0,Teaching Strategies in Mathematics,BSED-1,20/02/2025
20250220-006,2024-00049-LQ-0,Assessment of Learning,BSED-1,20/02/2025
20240924-006,2022-00036-LQ-1,History of Mathematics,BSED-3,24/09/2024
20230703-006,2023-00420-LQ-1,Differentiated Instruction,BSED-2,3/7/2023
20230703-006,2023-00420-LQ-1,Child and Adolescent Development,BSED-2,3/7/2023
20230703-006,2023-00420-LQ-1,Assessment of Learning,BSED-2,3/7/2023
20230703-006,2023-00420-LQ-1,Number Theory,BSED-2,3/7/2023
20230703-006,2023-00420-LQ-1,Teaching Strategies in Mathematics,BSED-2,3/7/2023
20230714-006,2021-00307-LQ-0,Technology in Teaching Mathematics,BSED-4,14/07/2023
20230714-006,2021-00307-LQ-0,Calculus for Teachers,BSED-4,14/07/2023
20250116-006,2024-00411-LQ-0,Curriculum Development,BSED-Irregular,16/01/2025
20250116-006,2024-00411-LQ-0,Mathematics in the Modern World,BSED-Irregular,16/01/2025
20250116-006,2024-00411-LQ-0,Number Theory,BSED-Irregular,16/01/2025
20250116-006,2024-00411-LQ-0,Calculus for Teachers,BSED-Irregular,16/01/2025
20250116-006,2024-00411-LQ-0,Differentiated Instruction,BSED-Irregular,16/01/2025
20240809-006,2022-00342-LQ-1,Calculus for Teachers,BSED-3,9/8/2024
20240809-006,2022-00342-LQ-1,Number Theory,BSED-3,9/8/2024
20240809-006,2022-00342-LQ-1,History of Mathematics,BSED-3,9/8/2024
20240809-006,2022-00342-LQ-1,Statistics and Probability,BSED-3,9/8/2024
20240809-006,2022-00342-LQ-1,Differentiated Instruction,BSED-3,9/8/2024
20240524-006,2022-00123-LQ-0,Statistics and Probability,BSED-3,24/05/2024
20240524-006,2022-00123-LQ-0,Foundations of Education,BSED-3,24/05/2024
20250310-006,2023-00154-LQ-0,Number Theory,BSED-2,10/3/2025
20240608-006,2023-00030-LQ-0,Mathematics in the Modern World,BSED-2,8/6/2024
20240608-006,2023-00030-LQ-0,Differentiated Instruction,BSED-2,8/6/2024
20240608-006,2023-00030-LQ-0,Assessment of Learning,BSED-2,8/6/2024
20240608-006,2023-00030-LQ-0,Calculus for Teachers,BSED-2,8/6/2024
20240608-006,2023-00030-LQ-0,Calculus for Teachers,BSED-2,8/6/2024
20240809-007,2023-00226-LQ-1,Teaching Strategies in Mathematics,BSED-2,9/8/2024
20240809-007,2023-00226-LQ-1,Technology in Teaching Mathematics,BSED-2,9/8/2024
20230826-007,2022-00466-LQ-0,Teaching Strategies in Mathematics,BSED-3,26/08/2023
20230120-007,2023-00210-LQ-0,History of Mathematics,BSED-2,20/01/2023
20230120-007,2023-00210-LQ-0,Linear Algebra,BSED-2,20/01/2023
20230528-007,2023-00451-LQ-0,Child and Adolescent Development,BSED-2,28/05/2023
20230528-007,2023-00451-LQ-0,Child and Adolescent Development,BSED-2,28/05/2023
20230528-007,2023-00451-LQ-0,History of Mathematics,BSED-2,28/05/2023
20230528-007,2023-00451-LQ-0,Mathematics in the Modern World,BSED-2,28/05/2023
20240411-007,2022-00167-LQ-1,Educational Technology,BSED-3,11/4/2024
20240411-007,2022-00167-LQ-1,History of Mathematics,BSED-3,11/4/2024
20240411-007,2022-00167-LQ-1,Number Theory,BSED-3,11/4/2024
20240411-007,2022-00167-LQ-1,History of Mathematics,BSED-3,11/4/2024
20240411-007,2022-00167-LQ-1,History of Mathematics,BSED-3,11/4/2024
20231022-007,2022-00406-LQ-0,Statistics and Probability,BSED-3,22/10/2023
20231022-007,2022-00406-LQ-0,Calculus for Teachers,BSED-3,22/10/2023
20240813-007,2021-00178-LQ-0,Technology in Teaching Mathematics,BSED-4,13/08/2024
20240813-007,2021-00178-LQ-0,Teaching Strategies in Mathematics,BSED-4,13/08/2024
20240813-007,2021-00178-LQ-0,Assessment of Learning,BSED-4,13/08/2024
20250204-007,2023-00106-LQ-0,Assessment of Learning,BSED-2,4/2/2025
20250204-007,2023-00106-LQ-0,Linear Algebra,BSED-2,4/2/2025
20240322-007,2021-00037-LQ-0,Calculus for Teachers,BSED-4,22/03/2024
20230903-007,2021-00312-LQ-0,Statistics and Probability,BSED-4,3/9/2023
20241106-007,2023-00288-LQ-0,Problem Solving and Reasoning,BSED-2,6/11/2024
20240227-007,2023-00022-LQ-0,Calculus for Teachers,BSED-2,27/02/2024
20240227-007,2023-00022-LQ-0,History of Mathematics,BSED-2,27/02/2024
20240227-007,2023-00022-LQ-0,Statistics and Probability,BSED-2,27/02/2024
20240725-007,2024-00161-LQ-0,Technology in Teaching Mathematics,BSED-1,25/07/2024
20240725-007,2024-00161-LQ-0,Differentiated Instruction,BSED-1,25/07/2024
20241215-007,2024-00352-LQ-0,Calculus for Teachers,BSED-1,15/12/2024
20241215-007,2024-00352-LQ-0,Differentiated Instruction,BSED-1,15/12/2024
20241215-007,2024-00352-LQ-0,Mathematics in the Modern World,BSED-1,15/12/2024
20241215-007,2024-00352-LQ-0,Curriculum Development,BSED-1,15/12/2024
20241215-007,2024-00352-LQ-0,Differentiated Instruction,BSED-1,15/12/2024
20230624-007,2022-00463-LQ-0,Problem Solving and Reasoning,BSED-3,24/06/2023
20230624-007,2022-00463-LQ-0,Statistics and Probability,BSED-3,24/06/2023
20230624-007,2022-00463-LQ-0,History of Mathematics,BSED-3,24/06/2023
20230624-007,2022-00463-LQ-0,Teaching Strategies in Mathematics,BSED-3,24/06/2023
20230124-007,2023-00122-LQ-0,Differentiated Instruction,BSED-2,24/01/2023
20230124-007,2023-00122-LQ-0,Child and Adolescent Development,BSED-2,24/01/2023
20230124-007,2023-00122-LQ-0,Problem Solving and Reasoning,BSED-2,24/01/2023
20230124-007,2023-00122-LQ-0,Linear Algebra,BSED-2,24/01/2023
20240325-007,2022-00250-LQ-1,Foundations of Education,BSED-3,25/03/2024
20240325-007,2022-00250-LQ-1,Educational Technology,BSED-3,25/03/2024
20240325-007,2022-00250-LQ-1,Statistics and Probability,BSED-3,25/03/2024
20240325-007,2022-00250-LQ-1,Curriculum Development,BSED-3,25/03/2024
20230509-007,2021-00243-LQ-0,Problem Solving and Reasoning,BSED-4,9/5/2023
20230509-007,2021-00243-LQ-0,Technology in Teaching Mathematics,BSED-4,9/5/2023
20230509-007,2021-00243-LQ-0,Child and Adolescent Development,BSED-4,9/5/2023
20230509-007,2021-00243-LQ-0,Child and Adolescent Development,BSED-4,9/5/2023
20230305-007,2023-00116-LQ-0,Teaching Strategies in Mathematics,BSED-2,5/3/2023
20230305-007,2023-00116-LQ-0,History of Mathematics,BSED-2,5/3/2023
20230305-007,2023-00116-LQ-0,Linear Algebra,BSED-2,5/3/2023
20230916-007,2023-00494-LQ-0,Differentiated Instruction,BSED-2,16/09/2023
20230916-007,2023-00494-LQ-0,Technology in Teaching Mathematics,BSED-2,16/09/2023
20230916-007,2023-00494-LQ-0,History of Mathematics,BSED-2,16/09/2023
20250321-007,2022-00473-LQ-0,Assessment of Learning,BSED-Irregular,21/03/2025
20250321-007,2022-00473-LQ-0,Mathematics in the Modern World,BSED-Irregular,21/03/2025
20230518-007,2024-00308-LQ-0,Differentiated Instruction,BSED-1,18/05/2023
20230518-007,2024-00308-LQ-0,History of Mathematics,BSED-1,18/05/2023
20230518-007,2024-00308-LQ-0,Educational Technology,BSED-1,18/05/2023
20250322-007,2023-00016-LQ-1,Technology in Teaching Mathematics,BSED-2,22/03/2025
20230316-007,2023-00189-LQ-0,History of Mathematics,BSED-2,16/03/2023
20230716-007,2022-00009-LQ-1,Linear Algebra,BSED-3,16/07/2023
20230716-007,2022-00009-LQ-1,Curriculum Development,BSED-3,16/07/2023
20230716-007,2022-00009-LQ-1,Assessment of Learning,BSED-3,16/07/2023
20230716-007,2022-00009-LQ-1,Foundations of Education,BSED-3,16/07/2023
20241223-007,2024-00073-LQ-0,Assessment of Learning,BSED-1,23/12/2024
20241223-007,2024-00073-LQ-0,Technology in Teaching Mathematics,BSED-1,23/12/2024
20230730-007,2024-00054-LQ-0,Educational Technology,BSED-1,30/07/2023
20230730-007,2024-00054-LQ-0,Mathematics in the Modern World,BSED-1,30/07/2023
20230614-007,2022-00193-LQ-0,History of Mathematics,BSED-3,14/06/2023
20230614-007,2022-00193-LQ-0,Curriculum Development,BSED-3,14/06/2023
20230803-007,2021-00484-LQ-0,Linear Algebra,BSED-4,3/8/2023
20230112-007,2024-00067-LQ-0,Differentiated Instruction,BSED-1,12/1/2023
20230112-007,2024-00067-LQ-0,Assessment of Learning,BSED-1,12/1/2023
20241019-007,2021-00181-LQ-0,Differentiated Instruction,BSED-4,19/10/2024
20230403-007,2023-00048-LQ-1,Teaching Strategies in Mathematics,BSED-2,3/4/2023
20231117-007,2023-00419-LQ-0,Problem Solving and Reasoning,BSED-2,17/11/2023
20231117-007,2023-00419-LQ-0,Calculus for Teachers,BSED-2,17/11/2023
20231117-007,2023-00419-LQ-0,Curriculum Development,BSED-2,17/11/2023
20231117-007,2023-00419-LQ-0,Foundations of Education,BSED-2,17/11/2023
20230507-007,2022-00113-LQ-0,Curriculum Development,BSED-3,7/5/2023
20230507-007,2022-00113-LQ-0,History of Mathematics,BSED-3,7/5/2023
20230507-007,2022-00113-LQ-0,Differentiated Instruction,BSED-3,7/5/2023
20230507-007,2022-00113-LQ-0,Calculus for Teachers,BSED-3,7/5/2023
20230829-007,2021-00325-LQ-0,Calculus for Teachers,BSED-4,29/08/2023
20230829-007,2021-00325-LQ-0,Statistics and Probability,BSED-4,29/08/2023
20230829-007,2021-00325-LQ-0,Teaching Strategies in Mathematics,BSED-4,29/08/2023
20231121-007,2024-00022-LQ-1,Foundations of Education,BSED-1,21/11/2023
20250317-007,2021-00304-LQ-0,Number Theory,BSED-4,17/03/2025
20250317-007,2021-00304-LQ-0,Differentiated Instruction,BSED-4,17/03/2025
20250317-007,2021-00304-LQ-0,History of Mathematics,BSED-4,17/03/2025
20240202-007,2024-00288-LQ-0,Linear Algebra,BSED-1,2/2/2024
20240202-007,2024-00288-LQ-0,Statistics and Probability,BSED-1,2/2/2024
20240202-007,2024-00288-LQ-0,Mathematics in the Modern World,BSED-1,2/2/2024
